"spp","spp_num","common_name","sci_name","Nobs","birdofprey","hummingbird","woodpecker","waterfowl","shorebirds","waterbird_guild","SGCN","ESA","MEXFED","USFS","BLM","Mass","Hand.Wing.Index","dietdiv","effect_urb","effect_temp","effect_tempint","effect_veg","effect_vegint","dynamic","effect_highertemp","effect_lessgreen","mean_effect_urb","median_effect_urb","f_urb","low95_effect_urb","upp95_effect_urb","low90_effect_urb","upp90_effect_urb","mean_effect_temp","median_effect_temp","f_temp","low95_effect_temp","upp95_effect_temp","low90_effect_temp","upp90_effect_temp","mean_effect_tempint","median_effect_tempint","f_tempint","low95_effect_tempint","upp95_effect_tempint","low90_effect_tempint","upp90_effect_tempint","mean_effect_veg","median_effect_veg","f_veg","low95_effect_veg","upp95_effect_veg","low90_effect_veg","upp90_effect_veg","mean_effect_vegint","median_effect_vegint","f_vegint","low95_effect_vegint","upp95_effect_vegint","low90_effect_vegint","upp90_effect_vegint","mean_theta","median_theta","low95_theta","upp95_theta","low90_theta","upp90_theta","order_urbeffect","order_tempeffect","order_vegeffect","order_mass","order_HWI","order_dietdiv","order_theta"
"MERL",84,"Merlin","Falco columbarius",3,1,0,0,0,0,NA,NA,NA,NA,NA,NA,188.5,48.9,0.500402423538188,"2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.679587475133579,-0.666058558218105,0.930475,-1.6508762327263,0.214226664147113,-1.48827817311518,0.0749932655159822,0.18168242354815,0.181484719295578,0.71935,-0.437138870287444,0.801079109620567,-0.330692172448491,0.69953514319349,-0.407218192724791,-0.406282364427014,0.890075,-1.07214985082268,0.246574733447678,-0.962307381195261,0.139160010831831,0.288510128664182,0.284354557608672,0.820625,-0.316876055726087,0.924780948549834,-0.219595117756082,0.815195989757606,-0.0335604303631624,-0.0341431949254889,0.542675,-0.644339539354518,0.582150166991046,-0.54553812163508,0.481041468835424,0.975086858864667,0.990695146778646,0.843574579137174,0.999435788589785,0.90075920309429,0.99910329456337,"42","86","107","102","121","54","53"
"MGWA",85,"MacGillivray's Warbler","Geothlypis tolmiei",14,0,0,0,0,0,NA,2,NA,"A",NA,NA,10.4,22.9,0,"2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.472927838017661,-0.468732587202383,0.934,-1.09939499192679,0.145276342055822,-0.996434165206733,0.0410959055182558,0.422733195775351,0.420515312797465,0.93475,-0.127362680106592,0.986427542289694,-0.0371491461349821,0.896859797860847,-0.215999675738022,-0.216049678346615,0.784775,-0.763950181659346,0.337653873577701,-0.675459538079395,0.246553798522444,-0.194822682931392,-0.190845035982791,0.77765,-0.713869816066775,0.30835381903993,-0.625640156790069,0.224984388343601,0.0359109809969634,0.0303140303588784,0.547775,-0.453466219284373,0.547064541764998,-0.373232696116624,0.461157408607114,0.955077844905705,0.987062311994607,0.698750884444758,0.999324827538559,0.794230377294895,0.998967924077256,"58","135","14","20","41","8","27"
"MODO",86,"Mourning Dove","Zenaida macroura",977,0,0,0,0,0,NA,NA,NA,NA,NA,NA,118.9,36.6,0.325082973391448,"3_Adapter","2_Uncertain","1_Negative","2_Uncertain","2_Uncertain","Y","Less urban",NA,0.744188158894631,0.74013912578224,1,0.434745473959752,1.07747378679563,0.482985395058753,1.02050609613724,0.0678554558507512,0.0678885833042417,0.659625,-0.256813964135359,0.393614091989373,-0.204164225730564,0.338358241930538,-0.247668256666242,-0.245077354325812,0.9655,-0.526643743774991,0.019277753160832,-0.479400071369979,-0.0227827115874104,0.108499964169413,0.108595992802564,0.775175,-0.171981269331005,0.393844079031213,-0.126694378879029,0.345425627057598,-0.130710495345707,-0.126568032827554,0.806775,-0.434302142264015,0.154421036478374,-0.382741602410756,0.110527502382244,0.867281946001419,0.873072496082512,0.762358859473904,0.93937438499388,0.783990814198953,0.931309742210133,"132","44","71","91","102","35","1"
"NECO",87,"Neotropic Cormorant","Nannopterum brasilianum",25,0,0,0,0,0,"Fish eating",NA,NA,NA,NA,NA,1239.3,32.4,1.02965301406457,"2_Uncertain","2_Uncertain","1_Negative","2_Uncertain","2_Uncertain","Y","Less urban",NA,0.0899112148398024,0.0882497196123302,0.60735,-0.548275655756048,0.732712710026632,-0.444072105893116,0.628571618734321,0.0622411995492671,0.0591110567380453,0.589025,-0.475785547611705,0.608228825413715,-0.387105111780833,0.5181212196045,-0.512657960658832,-0.509888730018208,0.958925,-1.11358492205452,0.0682296415200482,-1.0133515207321,-0.0288751268896553,0.305211258612378,0.305890877784315,0.909575,-0.144005668552146,0.744772758031202,-0.0700733347488341,0.675282401787426,-0.0295543005805804,-0.0348403001160262,0.5584,-0.47242156338358,0.4502893003382,-0.405307562790565,0.364857029584752,0.998524790120284,0.999113929882624,0.99339989155465,0.999874841114392,0.995362735559016,0.999823706639145,"115","41","108","131","89","116","132"
"NOCA",88,"Northern Cardinal","Cardinalis cardinalis",61,0,0,0,0,0,NA,NA,NA,NA,NA,NA,42.6,15.5,0.801818552543337,"1_Avoider","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.795357243489075,-0.791255291435114,0.999375,-1.3124170580676,-0.303124134545948,-1.22327480916728,-0.380357394461584,-0.138952072843403,-0.140918431644775,0.72345,-0.602321266279309,0.331101051765341,-0.528002169304764,0.255401913439953,-0.356085500129073,-0.355031308923222,0.93765,-0.815262075062902,0.0971983214297844,-0.742310029411248,0.0263367046098877,0.050640979105047,0.0508034916894422,0.597075,-0.348073197127805,0.453311085697549,-0.286360676702074,0.388999729696361,-0.230362298782422,-0.232441594305392,0.86,-0.638249201654445,0.189226761908451,-0.574758010560419,0.123088265683293,0.992929252751416,0.994346705971209,0.978718049967335,0.998601362243985,0.982752793112625,0.99824532528156,"29","10","58","70","12","83","82"
"NOFL",89,"Northern Flicker","Colaptes auratus",23,0,0,1,0,0,NA,3,NA,NA,NA,NA,131.5,24.3,0.801818552543337,"1_Avoider","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.571080086357166,-0.563593297124721,0.97415,-1.17706443678352,0.00441434076247021,-1.07365673518191,-0.0885012135020913,0.156879131950089,0.154328258359989,0.72065,-0.355021316940178,0.686539379572239,-0.277445396403708,0.599861170195988,-0.0523478464907187,-0.0547343633533753,0.582775,-0.566982198459392,0.466816770093242,-0.481945815489291,0.380356073323697,-0.249522178625387,-0.245520143994758,0.82785,-0.781121827988167,0.256286711541205,-0.694142736013728,0.177063707589649,0.212009160952715,0.207992756294406,0.791775,-0.278895528628813,0.740454536033805,-0.20245815587718,0.646170163804229,0.967430883589298,0.990169650911768,0.772615215067465,0.999069266366388,0.849879917133116,0.998678631831323,"52","70","9","93","55","88","50"
"NOHA",90,"Northern Harrier","Circus hudsonius",8,1,0,0,0,0,NA,2,NA,NA,NA,NA,393,44.7,0.940447988655326,"2_Uncertain","2_Uncertain","1_Negative","3_Positive","2_Uncertain","Y","Less urban","Lower overall occupancy",-0.465719706107001,-0.460309210107814,0.87205,-1.30317877100211,0.325624097193194,-1.15972295498247,0.200846050307901,0.128665269076221,0.125186614259724,0.66975,-0.445942773575298,0.715717552999965,-0.352777150174207,0.615874303765869,-0.630559638392035,-0.62494898605594,0.975775,-1.29368885997077,-0.00459322008534259,-1.1788909934229,-0.0962218761690558,0.560326702605564,0.554803711993829,0.98915,0.079905068819827,1.0713164384924,0.156652181968565,0.982617823489793,-0.15432152655136,-0.153669720078845,0.7168,-0.680542092700941,0.375329622125792,-0.597448450631735,0.286391366795558,0.980724478847462,0.991347483702984,0.896511216263444,0.999268437144613,0.927399596053062,0.998904984387309,"61","60","134","111","116","106","58"
"NOMO",91,"Northern Mockingbird","Mimus polyglottos",444,0,0,0,0,0,NA,NA,NA,NA,NA,NA,48.5,20.6,0.693147180559945,"3_Adapter","3_Positive","2_Uncertain","2_Uncertain","3_Positive","Y","Higher overall occupancy","Less urban",0.852747374056001,0.850679403170773,1,0.540561866428897,1.17888840714566,0.589060139617647,1.12508174627539,0.415249649397884,0.414172179855178,0.991775,0.0800892644211515,0.75358957390611,0.134478824285412,0.69796636033491,-0.058221289338985,-0.0534838900725739,0.618675,-0.420755577205369,0.274204754616006,-0.357931246885253,0.22311941728238,0.129647469532422,0.132882165673554,0.835175,-0.139878209198246,0.383275338010356,-0.0951887080462706,0.343694711094398,0.316017920965027,0.316889616337147,0.98875,0.0451763094948033,0.582922108325989,0.0893858307897807,0.54012965496411,0.980392859820189,0.982294540603382,0.956561425337079,0.993384405722241,0.962179202939733,0.99228308340622,"133","134","74","76","29","75","14"
"NOPI",92,"Northern Pintail","Anas acuta",2,0,0,0,1,0,"Dabbler",NA,NA,NA,NA,NA,944.6,57.8,1.22060726455302,"2_Uncertain","2_Uncertain","2_Uncertain","3_Positive","2_Uncertain","Y",NA,"Lower overall occupancy",0.115251641385496,0.114439470631311,0.59055,-0.897734596945874,1.09165867414174,-0.72039786014635,0.946615270031392,0.00619890429001155,0.00773943175119068,0.509325,-0.640324214553377,0.646765963930826,-0.530162980322255,0.543512102633135,-0.459278578984678,-0.4537039950639,0.908925,-1.16173069304269,0.215566495684598,-1.04229470831804,0.104039541917622,0.562952612243559,0.554580625811127,0.96465,-0.048673310144054,1.22154343664735,0.0528377327646453,1.10277894759406,0.132015907839516,0.13223348494351,0.662675,-0.499983111921123,0.769958288193815,-0.394524049356843,0.66298041750763,0.988412289794452,0.997217340553584,0.912387779240679,0.999841022348468,0.95174026959061,0.999747386840228,"119","32","133","129","135","123","111"
"NRWS",93,"Northern Rough-winged Swallow","Stelgidopteryx serripennis",41,0,0,0,0,0,NA,NA,NA,NA,NA,NA,15.7,50.7,0,"2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.152592012168323,-0.152749862207584,0.73935,-0.621734857007149,0.315066978914475,-0.543663577322585,0.237571882051506,0.289074130298724,0.286954990489813,0.8877,-0.179939841015515,0.766499793169572,-0.102675925922023,0.687990385356375,0.0813195713279205,0.0802139565297455,0.632,-0.390833776951966,0.561827514252082,-0.314767749024429,0.480606349253693,0.223078392083625,0.222011950804102,0.883125,-0.14526318134398,0.598528253722255,-0.0852853176760422,0.534795148412522,-0.133041216010899,-0.131532780590809,0.767725,-0.498038155081026,0.222642184142626,-0.435782500472124,0.166030889014362,0.996741259691385,0.997627255100404,0.988611712975795,0.99965764506741,0.991037588072565,0.999516204848662,"93","119","93","34","126","22","114"
"NSHO",94,"Northern Shoveler","Spatula clypeata",13,0,0,0,1,0,"Dabbler",NA,NA,NA,NA,NA,612.6,58,0.950270539233235,"2_Uncertain","2_Uncertain","1_Negative","2_Uncertain","2_Uncertain","Y","Less urban",NA,0.00452051145595782,0.00371585208578507,0.50305,-0.812349842538011,0.843442560318978,-0.68123748892654,0.707588992162876,0.0995201907029908,0.100156871170639,0.632275,-0.485328718458394,0.685236141440817,-0.390541108097047,0.59022637536069,-0.527672643286741,-0.522996899375484,0.950375,-1.17577230259598,0.106735532800235,-1.07000529941384,-0.00112360300261443,0.441281073470202,0.441996529804631,0.94855,-0.0892781833102893,0.954803668060121,-0.00398186010687175,0.878012830026928,0.247690902350646,0.240892755337256,0.80285,-0.29697376215041,0.837445499287497,-0.213156939600538,0.735132128657933,0.99923683971697,0.999499681421367,0.996939734323423,0.999937108869721,0.99768876892211,0.999910588664496,"108","50","123","116","136","111","138"
"OCWA",95,"Orange-crowned Warbler","Leiothlypis celata",48,0,0,0,0,0,NA,NA,NA,NA,NA,NA,9.2,23,0.801818552543337,"2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.212382149367861,-0.215999432186927,0.80795,-0.691777631408043,0.275428076196016,-0.610364123991913,0.195633786054039,0.354790284191235,0.357745168424151,0.91985,-0.142487614097008,0.84185837338319,-0.0605303950342366,0.764725990677482,0.00414626333491688,0.0102425275983598,0.51605,-0.528616096153055,0.507022658608995,-0.435880307698025,0.42433443082449,0.144316290008034,0.144319008594113,0.7658,-0.254633858819276,0.548309842603602,-0.188359690117007,0.477486018047352,-0.14936539784553,-0.1483637965981,0.7765,-0.55213026346905,0.239145050584629,-0.479223265686836,0.178278688889661,0.997521178479822,0.998370183303189,0.990158098561062,0.999853234686989,0.992532442863638,0.999765438135627,"84","126","78","15","42","86","121"
"OSPR",96,"Osprey","Pandion haliaetus",10,1,0,0,0,0,"Fish eating",NA,NA,NA,NA,NA,1483.2,44.9,0,"2_Uncertain","2_Uncertain","1_Negative","2_Uncertain","2_Uncertain","Y","Less urban",NA,-0.356387973736123,-0.353042349008585,0.84635,-1.05949804752177,0.330007570116596,-0.941218691975968,0.217165827772103,0.253643556795656,0.251169166889719,0.7962,-0.342167597043923,0.868579946890274,-0.244107762500685,0.76359146413056,-0.550234062220069,-0.546752230121595,0.959775,-1.19410893006757,0.0673377265483022,-1.08716641432948,-0.0305217557996806,0.0886290621431961,0.0922294047044084,0.6372,-0.435263536779501,0.596669806447345,-0.350746577729586,0.514482715316748,-0.105389671228202,-0.109203776194587,0.660275,-0.614256033438748,0.416756117617021,-0.530039993131007,0.330234269379545,0.997207369013765,0.998515254344292,0.987464952954219,0.999854959644072,0.991313079073038,0.999772567252104,"73","108","66","133","117","20","127"
"PBGR",97,"Pied-billed Grebe","Podilymbus podiceps",5,0,0,0,0,0,"Marsh Bird",NA,NA,NA,NA,NA,411.9,34,0.801818552543337,"2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.30288136586685,-0.29599241860283,0.767475,-1.15223558718045,0.502197098974402,-1.00442881923793,0.369796018136081,0.239795263906507,0.234779157306856,0.7845,-0.348474527246382,0.857140477778726,-0.252183956528036,0.747983281779253,-0.451367652236169,-0.450032749440511,0.91765,-1.10326552904475,0.180028036006107,-0.990600320798964,0.0805188745986029,0.161022744752542,0.161933919645175,0.715225,-0.399833153983572,0.730931992509711,-0.310193935590974,0.635866878338942,-0.163756996968639,-0.164637406835249,0.7237,-0.714937900243065,0.389487253434667,-0.621824518389533,0.298282477734555,0.967813417186677,0.988401276565166,0.794868576328877,0.999124514927282,0.867646892133581,0.998722906385115,"78","103","81","112","96","91","35"
"PEFA",98,"Peregrine Falcon","Falco peregrinus",4,1,0,0,0,0,NA,NA,"SC","PR",NA,NA,760,52.2,0.639031859650177,"2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.0562170821345499,-0.0596169991038633,0.5543,-0.905813338057971,0.808285476368572,-0.764976675881341,0.665719896219805,0.0858646049071488,0.0852115348152821,0.607225,-0.531208427666697,0.706245433194337,-0.431846411081144,0.602167877993817,-0.297938739952464,-0.297075393127548,0.806575,-0.987258384083515,0.390790939870129,-0.873430672683585,0.272420913109639,0.270234484405326,0.264688073136378,0.81805,-0.323506066771168,0.898314141879068,-0.222845736647406,0.783852483293257,-0.156019759207324,-0.15403569250994,0.7067,-0.743015031135875,0.417840650687549,-0.636421444979646,0.321730952467357,0.972178239762939,0.990755808941664,0.821166922078131,0.9996239575833,0.881573413483714,0.999375523231686,"101","47","105","122","130","67","55"
"PHAI",99,"Phainopepla","Phainopepla nitens",67,0,0,0,0,0,NA,NA,NA,NA,NA,NA,22.1,16.9,0.673011667009257,"1_Avoider","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-1.13302886546746,-1.1263174957493,1,-1.66369640826196,-0.641644496217182,-1.57546369626145,-0.713175497991574,-0.204386743163252,-0.202712423456897,0.8072,-0.672313539847518,0.255316401909727,-0.591906870586302,0.183171070987692,-0.146945656515947,-0.147244076639411,0.746475,-0.581391834101914,0.285963828137511,-0.511607701915589,0.217569841121056,-0.135712135316351,-0.136894737219395,0.7444,-0.540166856947146,0.269436204097931,-0.476171481168464,0.204034168763894,-0.236844972262849,-0.238425662990565,0.869675,-0.64921186137435,0.17886506429329,-0.57842819435994,0.108309449196443,0.981909193386298,0.986633853799284,0.937956160677424,0.997399434628286,0.952419240464235,0.996497783158599,"9","6","18","46","16","68","25"
"PLVI",100,"Plumbeous Vireo","Vireo plumbeus",3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,16.4,28.6,0.610864302054894,"2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.273183123934565,-0.268259760830194,0.735225,-1.15611830132837,0.581374477488086,-1.00120217080437,0.441341851764178,0.309334900468236,0.306346052840364,0.8446,-0.289983540610054,0.923739273371104,-0.187201980987893,0.817745545192141,-0.361887037310953,-0.357226380561648,0.864375,-1.03879201806322,0.284896196955218,-0.919081343330448,0.178318752214383,-0.137626202733208,-0.13302965928117,0.669,-0.761933260648724,0.466079765933723,-0.655575181171562,0.367097210021445,-0.0199339117927987,-0.0248760960072257,0.5337,-0.601539628086459,0.587474964401276,-0.507085914457059,0.483396970028852,0.978267534127888,0.994775497728553,0.842614762383016,0.999745696430614,0.900589349503073,0.999591786674574,"79","121","20","35","76","58","87"
"RCKI",101,"Ruby-crowned Kinglet","Corthylio calendula",15,0,0,0,0,0,NA,NA,NA,"|",NA,NA,6.2,22,0.500402423538188,"2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.0128312672541623,-0.0128912782990768,0.517025,-0.633933836443737,0.617223807465637,-0.532836619535498,0.510678518624189,0.190603580456226,0.191870337232574,0.7592,-0.348096698747363,0.720585019159196,-0.256164540910748,0.632898669785781,-0.135568996353405,-0.134679057900545,0.684975,-0.691005633485079,0.408340962401365,-0.595701068373191,0.320505493452275,-0.0913324411471179,-0.0965473629988684,0.64075,-0.620124088133003,0.468338837780629,-0.532486138988396,0.368131260470543,-0.189716154435802,-0.174756985440645,0.74535,-0.813823759213066,0.348623645883565,-0.694073363947955,0.262847199680562,0.997666677549763,0.999172254150377,0.98644181312877,0.999939232661819,0.991382470998664,0.999908374452723,"103","90","25","6","36","48","133"
"RCSP",102,"Rufous-crowned Sparrow","Aimophila ruficeps",2,0,0,0,0,0,NA,3,NA,NA,NA,NA,18.7,12.8,0.693147180559945,"2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.787181678933329,-0.769808807760622,0.94395,-1.8690016739792,0.168442755650148,-1.67593293747695,0.0246700932854317,0.109468185977255,0.107358159007963,0.6317,-0.52402670666161,0.744427677410117,-0.422143795251995,0.641689942824056,-0.331820674273747,-0.331846309071779,0.837925,-1.00955900052528,0.327814359963074,-0.892577822821709,0.225574196951813,-0.0781209383939919,-0.0745860079760943,0.593625,-0.703554221483614,0.542114641912043,-0.606988202385107,0.436578314293804,-0.111149610630344,-0.113909295770343,0.644125,-0.711481443516031,0.493597379504045,-0.608194713405654,0.395073817341331,0.97470559318302,0.988061683011701,0.865405103366702,0.998881088943196,0.910598697871518,0.998367380003041,"34","55","27","39","3","72","32"
"RFLO",103,"Rosy-faced Lovebird","Agapornis roseicollis",14,0,0,0,0,0,NA,NA,NA,NA,NA,NA,53.8,40.7,0.610864302054894,"3_Adapter","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,0.683785735470652,0.66691965069883,0.9772,0.013395480749079,1.45838050335099,0.109265499496965,1.3158731174253,0.108103863673117,0.107352127774589,0.649475,-0.456259730583901,0.670427655053029,-0.361198564258815,0.576512507315149,-0.404254136786727,-0.401578412890162,0.908425,-1.0255034799053,0.188303047102928,-0.916219899609394,0.0920800211681805,0.232347165748028,0.233353671675376,0.8227,-0.268385031566571,0.735999911105011,-0.184781375402967,0.650365717121786,0.152476963635424,0.152780858664063,0.723025,-0.373537076686708,0.677053343010631,-0.281317491004009,0.590184885458131,0.988993207042614,0.993929450744069,0.947314216952674,0.999625660176597,0.963088463341937,0.999360158943535,"130","54","97","79","111","61","76"
"RNDU",104,"Ring-necked Duck","Aythya collaris",4,0,0,0,1,0,"Diver",NA,NA,NA,NA,NA,704.6,48.2,0.950270539233235,"2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,0.0400388348697076,0.039731357107026,0.536475,-0.837628692816604,0.923669604568026,-0.700375238996737,0.775737020741494,-0.00457556687972743,-0.00427750671984209,0.50545,-0.60990909069982,0.593161139561521,-0.504548455479522,0.497076583870978,-0.467523730020475,-0.461152577572384,0.925225,-1.13552861775273,0.165193378931165,-1.02260640534226,0.0659049414298785,0.469602357005996,0.466897551502889,0.94855,-0.0992109893224187,1.05151033458591,-0.00548716313460428,0.956433057115088,0.130982900856258,0.125852855024738,0.66765,-0.435548084863676,0.727356920996909,-0.348137383268463,0.625880252598017,0.996728042712816,0.998880670918758,0.981100623928698,0.99992627141899,0.989215553086966,0.999882802871766,"113","30","125","119","120","110","130"
"ROPI",105,"Rock Pigeon","Columba livia",256,0,0,0,0,0,NA,NA,NA,NA,NA,NA,354.2,45.1,0.89794572485678,"3_Adapter","2_Uncertain","2_Uncertain","3_Positive","3_Positive","Y",NA,"Less urban, lower overall occupancy",1.51530242371824,1.50585488576698,1,1.02170389550269,2.06153455890378,1.09963309885217,1.96354296983707,0.138517324562165,0.138518690653744,0.7538,-0.255250569003906,0.534250213552619,-0.193362538687631,0.470294018899133,-0.0501118976601057,-0.0439933098046196,0.578325,-0.516039547928805,0.381096922723587,-0.435798759352481,0.313906687174936,0.3196208859598,0.320911954435322,0.96495,-0.0261715927479036,0.657320716052311,0.0302479722795358,0.603515677732883,0.30115619226935,0.300819047471134,0.965,-0.0257625645493703,0.629811942598645,0.0277990388099321,0.576627350150069,0.986124651911739,0.987338359580516,0.969916900860102,0.995332012204087,0.973762970489168,0.994476458963349,"138","66","111","105","118","98","28"
"ROWR",106,"Rock Wren","Salpinctes obsoletus",29,0,0,0,0,0,NA,3,NA,NA,NA,NA,16.4,17.3,0.500402423538188,"1_Avoider","2_Uncertain","1_Negative","2_Uncertain","2_Uncertain","Y","Less urban",NA,-1.24602402964709,-1.23221656396863,0.99995,-2.00646093630456,-0.56929435752334,-1.87099424951397,-0.674448056487996,0.211777413099697,0.209127258468903,0.78705,-0.308552489102565,0.744175140223509,-0.225251966198389,0.657274697149226,-0.480269049280007,-0.477266957803416,0.964725,-1.01219445234866,0.0368504335096557,-0.92468477803196,-0.0464292107448953,-0.272407145485891,-0.268825722451596,0.8495,-0.798934807807417,0.231929029387482,-0.715112762425106,0.151058884708465,-0.0410039740377894,-0.044294515891896,0.56835,-0.535002591645861,0.470286778714231,-0.455494046052985,0.383593285320051,0.994276731191845,0.995492491644399,0.982606290867865,0.999030661935885,0.985851151417945,0.998737321735373,"6","94","7","36","17","46","96"
"RTHA",107,"Red-tailed Hawk","Buteo jamaicensis",122,1,0,0,0,0,NA,NA,NA,NA,NA,NA,1101.2,34.1,0.89794572485678,"1_Avoider","2_Uncertain","1_Negative","2_Uncertain","2_Uncertain","Y","Less urban",NA,-1.00687376225317,-0.995050438196652,1,-1.49881055764168,-0.585184739742044,-1.40118793055201,-0.649206603099729,-0.24395885366802,-0.244959572923521,0.868425,-0.67483695622638,0.183452718628084,-0.602911769635032,0.112410475330213,-0.365581962725707,-0.364688004063764,0.95485,-0.79552074168434,0.0623717533353559,-0.726927263722768,-0.0102234123339728,-0.259107615367971,-0.258672781411733,0.925875,-0.613969999869968,0.0897570551900594,-0.557155262538096,0.0361066818424086,0.0808717279269046,0.0797495794923103,0.65195,-0.320513320142434,0.488871355799308,-0.252537609209667,0.423386456682009,0.975248054548906,0.982688301130135,0.910694434267286,0.997127006093322,0.93044975797614,0.99615974012884,"13","5","8","130","97","96","16"
"RUDU",108,"Ruddy Duck","Oxyura jamaicensis",2,0,0,0,1,0,"Diver",NA,NA,NA,NA,NA,608.2,41.9,0.673011667009257,"2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,0.0216521592450985,0.0245209594679963,0.519825,-0.964747211273261,0.996476965449311,-0.79235685950709,0.838103883405372,0.0534852907596479,0.0527150442951086,0.569175,-0.55854750873057,0.666053299621831,-0.457654710369333,0.56575424786247,-0.489338213313644,-0.484795932172901,0.927475,-1.17291321626909,0.16905933138587,-1.05949582551271,0.06289430774221,0.341083775094623,0.341000909612049,0.873825,-0.25721146421504,0.933330538387828,-0.156834446235048,0.836308034034348,0.0888336844902683,0.0799485943335555,0.60715,-0.483623950715726,0.708115487284866,-0.390391570804429,0.59774931935486,0.988707097998531,0.995078518787235,0.937268879794645,0.999627979559699,0.958248903197199,0.999423751807279,"111","38","112","115","114","71","89"
"RWBL",109,"Red-winged Blackbird","Agelaius phoeniceus",189,0,0,0,0,0,NA,2,NA,NA,NA,NA,50.8,24,0.693147180559945,"2_Uncertain","2_Uncertain","1_Negative","3_Positive","1_Negative","Y","Less urban","More urban, lower overall occupancy",-0.354915474247618,-0.354436536080507,0.9291,-0.826729787410933,0.118846727661255,-0.750352124436809,0.042018544000647,0.227621567389783,0.226580554597103,0.8494,-0.207718191951205,0.666234032318991,-0.136485152078647,0.591443190155825,-0.624935430008584,-0.621701944902786,0.9977,-1.07530308739229,-0.192766050480405,-1.00367080382344,-0.258721029796589,0.736558546627836,0.731063059560896,0.9999,0.33031301533708,1.16639910346241,0.394829607305395,1.09468701864371,-0.571502731900453,-0.57403329481698,0.995575,-0.979748598099909,-0.150424417327093,-0.913369345704597,-0.219561753303205,0.99728702483947,0.997756401190888,0.992427594177088,0.999406093008947,0.993749866624659,0.999254145466242,"71","99","138","77","50","79","116"
"SAPH",110,"Say's Phoebe","Sayornis saya",74,0,0,0,0,0,NA,NA,NA,NA,NA,NA,20.9,25.6,0.325082973391448,"2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,0.0409770097794893,0.0447267476794274,0.5937,-0.343490016859063,0.404690101874253,-0.275799173934467,0.348625664186834,-0.0652525735667991,-0.0675143324209466,0.627,-0.463182151687722,0.350168572883434,-0.401678186390896,0.276868576437674,-0.308450848642394,-0.304341671049101,0.94495,-0.702964427133086,0.0676571337882326,-0.636815412613397,0.0091664389783672,0.0575303317663945,0.0557213656667741,0.639275,-0.25913226870934,0.385430183853296,-0.206373854677244,0.327456379706126,-0.0562744688099007,-0.0559705308280847,0.635675,-0.389449779376124,0.273479741129385,-0.330949579276852,0.216475637761046,0.97945679023361,0.984641504658533,0.928974942150965,0.998168684842097,0.944337669458369,0.997248799136867,"114","18","60","42","59","28","18"
"SAVS",111,"Savannah Sparrow","Passerculus sandwichensis",6,0,0,0,0,0,NA,2,NA,NA,NA,NA,20,24.1,1.27985422583367,"2_Uncertain","2_Uncertain","2_Uncertain","3_Positive","2_Uncertain","Y",NA,"Lower overall occupancy",-0.500422276694829,-0.493182133752708,0.87905,-1.3801302306433,0.338737759743046,-1.22860873950883,0.201075764292956,0.246965112457404,0.248981956283831,0.797025,-0.33900844730822,0.829729785009012,-0.244202063639778,0.73153230472762,-0.35178654463322,-0.347426346946332,0.865725,-0.99494105850867,0.26577571149748,-0.883494251228128,0.166404459647507,0.583329809175183,0.576522228551005,0.987925,0.0767861456846924,1.12689964168713,0.158309936430977,1.03555291630918,-0.204150841333619,-0.201514958789186,0.75755,-0.789952567451299,0.362520083466581,-0.689077759348337,0.271874435417463,0.976953963475001,0.988657607847811,0.882976587718699,0.999212113571169,0.9192359332308,0.998729324155981,"57","106","135","41","51","126","36"
