"spp","spp_num","common_name","sci_name","Nobs","birdofprey","hummingbird","woodpecker","waterfowl","shorebirds","waterbird_guild","SGCN","ESA","MEXFED","USFS","BLM","Mass","Hand.Wing.Index","dietdiv","effect_urb","effect_temp","effect_tempint","effect_veg","effect_vegint","dynamic","effect_highertemp","effect_lessgreen","mean_effect_urb","median_effect_urb","low95_effect_urb","upp95_effect_urb","low90_effect_urb","upp90_effect_urb","mean_effect_temp","median_effect_temp","low95_effect_temp","upp95_effect_temp","low90_effect_temp","upp90_effect_temp","mean_effect_tempint","median_effect_tempint","low95_effect_tempint","upp95_effect_tempint","low90_effect_tempint","upp90_effect_tempint","mean_effect_veg","median_effect_veg","low95_effect_veg","upp95_effect_veg","low90_effect_veg","upp90_effect_veg","mean_effect_vegint","median_effect_vegint","low95_effect_vegint","upp95_effect_vegint","low90_effect_vegint","upp90_effect_vegint","mean_theta","median_theta","low95_theta","upp95_theta","low90_theta","upp90_theta","order_urbeffect","order_tempeffect","order_vegeffect","order_mass","order_HWI","order_dietdiv","order_theta"
"NOMO",91,"Northern Mockingbird","Mimus polyglottos",444,0,0,0,0,0,NA,NA,NA,NA,NA,NA,48.5,20.6,0.693147180559945,"Adapter","Positive","Neutral","Neutral","Positive","Y","Higher overall occupancy","Less urban-associated",0.87375624686224,0.871494545108017,0.558693483019227,1.19846717184507,0.608836601611899,1.143631431573,0.427525664208486,0.426938625854784,0.0842425431516315,0.772264465190915,0.141112517943304,0.717616317085035,-0.0185457975875971,-0.0148252184305019,-0.368602967970089,0.310062512003046,-0.308337556654716,0.256442151862205,0.155706123216691,0.156985003939395,-0.107789336040077,0.410709408878842,-0.0639348972915443,0.369440522219184,0.324188963121389,0.32367269819217,0.0537575394098852,0.591935958906697,0.100827250607518,0.548508316544226,0.978968376346734,0.981053057339986,0.95281564596296,0.993379283781908,0.958755000732979,0.992099734456033,"133","131","77","76","29","75","48"
"NOPI",92,"Northern Pintail","Anas acuta",2,0,0,0,1,0,"Dabbler",NA,NA,NA,NA,NA,944.6,57.8,1.22060726455302,"Neutral","Neutral","Neutral","Positive","Neutral","Y",NA,"Lower overall occupancy",0.116569074136542,0.119608176593498,-0.893909082537489,1.12309509420913,-0.733126481058517,0.955374211724976,0.0823514452213155,0.0833553931655219,-0.567431016721423,0.726531179394151,-0.462521566962039,0.621503984895778,-0.380681811377533,-0.379675957314539,-1.03034940341213,0.2579072635287,-0.92136795949398,0.15157390713468,0.58562275005094,0.582134339512339,-0.0210706383202446,1.21693650917486,0.0817580902847577,1.10406377031903,0.121477564384748,0.117769556191181,-0.470914164197472,0.728737954654046,-0.378077718515553,0.630228739981856,0.971719307519478,0.994298463761965,0.785220473677733,0.999832739594522,0.865775143255811,0.999704902313108,"120","40","131","129","135","123","100"
"NRWS",93,"Northern Rough-winged Swallow","Stelgidopteryx serripennis",41,0,0,0,0,0,NA,NA,NA,NA,NA,NA,15.7,50.7,0,"Neutral","Neutral","Neutral","Neutral","Neutral","N",NA,NA,-0.199003601370464,-0.197092669368101,-0.67422373818338,0.26780741805,-0.593427210982118,0.192603462040726,0.338449537400028,0.336473935953188,-0.125704564230223,0.807914396405838,-0.0502103893854009,0.730401057096291,0.0968609336638946,0.0952895446642548,-0.360465985093884,0.554965442981729,-0.281765290382776,0.481522502714738,0.259671229270951,0.25960284129228,-0.103643452904113,0.620678555803193,-0.0437101042483536,0.562568090376339,-0.142419348428351,-0.141279455323807,-0.500470676901036,0.210966625696307,-0.439915967688355,0.152848182576644,0.99526232671209,0.996327649690867,0.98500134564503,0.999207757953014,0.988024176872291,0.998978631810871,"92","119","97","34","126","22","117"
"NSHO",94,"Northern Shoveler","Spatula clypeata",13,0,0,0,1,0,"Dabbler",NA,NA,NA,NA,NA,612.6,58,0.950270539233235,"Neutral","Neutral","Neutral","Positive","Neutral","Y",NA,"Lower overall occupancy",-0.0219040796327932,-0.0237817486341557,-0.908079829927535,0.846280886286213,-0.758473057956411,0.699346266637387,0.142326689825521,0.143528777480869,-0.451138425814046,0.737423672092283,-0.35259788197198,0.638310745566241,-0.450119682970398,-0.449650070061403,-1.06852001964925,0.156352040304678,-0.963726476552928,0.0572498759021514,0.501455771144365,0.503401706906427,-0.0445022545282721,1.04270349888743,0.042788178884109,0.95488253030791,0.220078806839668,0.216289592875918,-0.331060046675779,0.802446830118464,-0.244329844207669,0.706021159248067,0.999133573015414,0.999429202407833,0.996592410587856,0.999929367603741,0.99737009517999,0.999896771032412,"106","57","125","116","136","111","138"
"OCWA",95,"Orange-crowned Warbler","Leiothlypis celata",48,0,0,0,0,0,NA,NA,NA,NA,NA,NA,9.2,23,0.801818552543337,"Neutral","Neutral","Neutral","Neutral","Neutral","N",NA,NA,-0.235214150865244,-0.234538010783964,-0.72053885304951,0.250069038364971,-0.640813469691732,0.172431167311166,0.372923998158731,0.374309345077431,-0.131318507482057,0.864348215106206,-0.0471370659711876,0.784020838468616,0.0536081318712127,0.0565561986145989,-0.444451189128512,0.52744835736809,-0.359153017474542,0.455548147261372,0.181841328724256,0.180529756728464,-0.211826424418319,0.586807036099892,-0.148122672232542,0.517766842469214,-0.148049396633756,-0.147775766517301,-0.537826216723186,0.238758119076968,-0.46791727573029,0.173912974655749,0.997332067661005,0.998186264312758,0.989767074344859,0.99979589825374,0.9922718234226,0.999692981486564,"85","127","79","15","42","86","126"
"OSPR",96,"Osprey","Pandion haliaetus",10,1,0,0,0,0,"Fish eating",NA,NA,NA,NA,NA,1483.2,44.9,0,"Neutral","Neutral","Negative","Neutral","Neutral","Y","Less urban-associated",NA,-0.370249430656465,-0.368742772230276,-1.08526423068041,0.340984497536627,-0.965536906850006,0.221430446030073,0.323006602352631,0.319172457074425,-0.277600809796161,0.947161478962637,-0.182695422578711,0.840162219926938,-0.512234889116762,-0.508457376338775,-1.11967772324217,0.0815560883788367,-1.02361412417094,-0.0160088819251103,0.117764397765734,0.121453201467149,-0.404301300974979,0.615186417256101,-0.32102847816012,0.53761290502871,-0.103643792261672,-0.107831838859479,-0.602438583796544,0.419116378584252,-0.523601754089415,0.333569076070823,0.995628781326002,0.998245465161956,0.975630442057234,0.999801599154954,0.98579904030933,0.999717519133144,"72","115","66","133","117","20","127"
"PBGR",97,"Pied-billed Grebe","Podilymbus podiceps",5,0,0,0,0,0,"Marsh Bird",NA,NA,NA,NA,NA,411.9,34,0.801818552543337,"Neutral","Neutral","Neutral","Neutral","Neutral","N",NA,NA,-0.324502381695481,-0.323027835247158,-1.18828486359586,0.528801168276548,-1.04302130818678,0.392393391450084,0.281612865564712,0.280931513053608,-0.308864189350522,0.887827479537071,-0.213197437130076,0.782195653321082,-0.379106573682796,-0.376919439691339,-0.985297152562375,0.216746562251914,-0.886195733283748,0.120275788783177,0.258326625322229,0.257572066463724,-0.29601625800444,0.814639618621437,-0.205624407257047,0.7207294334061,-0.127336568088081,-0.13071461687077,-0.654584995131524,0.414032644288409,-0.571885106610045,0.322861870418203,0.91682493632039,0.958242167917446,0.571890956848358,0.996403927208477,0.68854459056532,0.994655721870263,"76","108","96","112","96","91","10"
"PEFA",98,"Peregrine Falcon","Falco peregrinus",4,1,0,0,0,0,NA,NA,"SC","PR",NA,NA,760,52.2,0.639031859650177,"Neutral","Neutral","Neutral","Neutral","Neutral","N",NA,NA,-0.107229700521082,-0.106434242608601,-0.962830466382485,0.768134602236992,-0.82641681003275,0.613343441272101,0.157181436675855,0.155298904421318,-0.446427543423305,0.776522429341528,-0.35218301071021,0.67476028764208,-0.315514526061063,-0.314800812376058,-0.937981337967072,0.302267560258964,-0.835992518728694,0.197640900734605,0.272234037791907,0.271978193964509,-0.299859006874919,0.847486554676899,-0.202378489870928,0.74836137656212,-0.127114529605807,-0.130520910754802,-0.656092927941118,0.426836702618066,-0.570696531196599,0.332746208709288,0.935303140026344,0.972540932730975,0.624527011990342,0.998492790374179,0.737103766449947,0.997585159850848,"101","61","100","122","130","67","27"
"PHAI",99,"Phainopepla","Phainopepla nitens",67,0,0,0,0,0,NA,NA,NA,NA,NA,NA,22.1,16.9,0.673011667009257,"Avoider","Neutral","Neutral","Neutral","Neutral","N",NA,NA,-1.18819323012841,-1.17931625764855,-1.73977933276749,-0.689344540870187,-1.64455890826954,-0.763953300215225,-0.210820777962404,-0.210681215025989,-0.684907313842598,0.256007763439258,-0.606396024078097,0.183454955064714,-0.102716432262752,-0.103641977411637,-0.527279749714036,0.326456815521492,-0.459289377279785,0.257049275929067,-0.118355474597464,-0.119490341410799,-0.519266995849299,0.282328646832111,-0.452754914808964,0.217851711352441,-0.237441987887678,-0.240313155308872,-0.637699758213908,0.177606560460626,-0.572828685281728,0.107675379085526,0.975928734924048,0.982178615634975,0.918004659961019,0.995969536900567,0.935938273516319,0.994902964371653,"9","6","20","46","16","68","53"
"PLVI",100,"Plumbeous Vireo","Vireo plumbeus",3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,16.4,28.6,0.610864302054894,"Neutral","Neutral","Neutral","Neutral","Neutral","N",NA,NA,-0.31473590934848,-0.30614294784081,-1.22954734681384,0.545324169870814,-1.07025131315452,0.411226026829072,0.353173057826375,0.350743549515333,-0.254520216889488,0.983455558258768,-0.155678153712768,0.872177515081301,-0.309804913178162,-0.308927547548149,-0.929873061154426,0.301729848960803,-0.825449142729126,0.201636217130477,-0.114705186047413,-0.107241773637531,-0.752000274889184,0.470837040213006,-0.642586428962217,0.380877709145071,-0.00746811935091604,-0.0125671853626144,-0.569863451130086,0.581043342061086,-0.483735411180143,0.484360563937278,0.950727909618177,0.983762738193481,0.685315981590425,0.99950804157228,0.787439366142593,0.999187283249635,"78","123","22","35","76","58","59"
"RCKI",101,"Ruby-crowned Kinglet","Corthylio calendula",15,0,0,0,0,0,NA,NA,NA,"|",NA,NA,6.2,22,0.500402423538188,"Neutral","Neutral","Neutral","Neutral","Neutral","N",NA,NA,0.0235328666478597,0.0264157209805886,-0.576230237440201,0.603194495578424,-0.474595477008085,0.510793957154377,0.163905892431443,0.163415767483341,-0.372369053860853,0.69454453161608,-0.282158430723988,0.606488318693415,-0.0694270993426888,-0.06873503617754,-0.602734116841827,0.446454824571531,-0.513329720725395,0.366647685263957,-0.0606290214992099,-0.062094959121116,-0.586405125550574,0.473497002981772,-0.500511067674839,0.381508698964083,-0.144923318920659,-0.133025339979312,-0.716152094009753,0.353154642248192,-0.60447079579106,0.275238475080665,0.995816895870792,0.998278709902879,0.97684396554471,0.999881936259597,0.984536043118058,0.999818443075602,"111","64","25","6","36","48","130"
"RCSP",102,"Rufous-crowned Sparrow","Aimophila ruficeps",2,0,0,0,0,0,NA,3,NA,NA,NA,NA,18.7,12.8,0.693147180559945,"Avoider","Neutral","Neutral","Neutral","Neutral","N",NA,NA,-0.848419201926296,-0.835914099136997,-1.87682534074738,0.109065400310238,-1.70760286409254,-0.0387160762357647,0.151837546482055,0.150926870952017,-0.474302971413623,0.779331961814361,-0.370825118816928,0.676142360207887,-0.271081554169714,-0.268560993514581,-0.896421128174998,0.333668198755216,-0.790878648120184,0.233898681957766,-0.000446003466828536,0.000911127418178476,-0.611020059719734,0.601214216502707,-0.50948944298452,0.502475342651204,-0.126745747551109,-0.127498098006132,-0.693285065075073,0.44061838820253,-0.601428610190555,0.351274404732064,0.935883599563581,0.972210832231491,0.633042781738355,0.998121245895046,0.740240546630707,0.997108477474216,"26","58","33","39","3","72","25"
"RFLO",103,"Rosy-faced Lovebird","Agapornis roseicollis",14,0,0,0,0,0,NA,NA,NA,NA,NA,NA,53.8,40.7,0.610864302054894,"Adapter","Neutral","Neutral","Neutral","Neutral","N",NA,NA,0.67054378310678,0.657541469226137,-0.0108457595575209,1.43484553292816,0.0915956712301368,1.29309711398031,0.154738052549727,0.154815282815388,-0.39521214048374,0.7101361504688,-0.303937228052004,0.617258292931318,-0.321417277412564,-0.319749082230877,-0.885893021683599,0.230206632966483,-0.792909829434989,0.143097215217288,0.281639999843754,0.283597513361734,-0.218047023922682,0.780854382591869,-0.136066654768856,0.695851555954542,0.176073703538221,0.17169699458961,-0.325333202008587,0.693538983219101,-0.237682162403959,0.604224462839914,0.983898924263331,0.991206403750611,0.924270950435383,0.999217474955659,0.946532405042038,0.998760549271435,"129","59","105","79","111","61","85"
"RNDU",104,"Ring-necked Duck","Aythya collaris",4,0,0,0,1,0,"Diver",NA,NA,NA,NA,NA,704.6,48.2,0.950270539233235,"Neutral","Neutral","Neutral","Positive","Neutral","Y",NA,"Lower overall occupancy",0.00970955065104533,0.00983253832124596,-0.933660627752438,0.958497861879711,-0.789408188046283,0.808484339700115,0.0438762771445251,0.0471005700686562,-0.587246768568088,0.656736169559758,-0.47984544107777,0.558361950219092,-0.387679988035775,-0.386269316268348,-1.0127482569105,0.222312507032805,-0.904343148866627,0.12533704097224,0.519689689293544,0.520131442727389,-0.0513783684579234,1.09745683022447,0.0454504822420999,1.00101815340957,0.104752195206131,0.0987362031015943,-0.450611748289475,0.689400775590035,-0.363757453970838,0.592172995348942,0.993727803201245,0.998906481539297,0.953116932469168,0.999933178902272,0.979165441178461,0.999890727958699,"110","32","126","119","120","110","133"
"ROPI",105,"Rock Pigeon","Columba livia",256,0,0,0,0,0,NA,NA,NA,NA,NA,NA,354.2,45.1,0.89794572485678,"Adapter","Neutral","Neutral","Positive","Positive","Y",NA,"Less urban-associated, lower overall occupancy",1.549179039073,1.54145482973715,1.04704551057627,2.1002744209413,1.12137481313354,2.00477112278722,0.166215330703177,0.166159896587036,-0.245176510470152,0.573919550670559,-0.177649365164983,0.510282205021235,-0.0402269132146174,-0.0358595488554121,-0.488408522529309,0.38214220261734,-0.413403288116972,0.319022988878671,0.34075720264301,0.34284986638289,-0.00665299751382198,0.684851834292273,0.0493796545527442,0.62742229343934,0.310298803594866,0.30970759870547,-0.0159288845694467,0.640952077593056,0.0380193587773915,0.58600298849143,0.986489675083122,0.987743307908384,0.969814423930371,0.995608031943765,0.973973796745581,0.994721553826397,"138","66","109","105","118","98","72"
"ROWR",106,"Rock Wren","Salpinctes obsoletus",29,0,0,0,0,0,NA,3,NA,NA,NA,NA,16.4,17.3,0.500402423538188,"Avoider","Neutral","Neutral","Neutral","Neutral","N",NA,NA,-1.30702675327063,-1.29426652185233,-2.08116558173661,-0.611814781479696,-1.95470013548027,-0.709219844293137,0.260229143557885,0.259234207372672,-0.266661695543203,0.799413363856181,-0.182872262605153,0.704583849150936,-0.380923101867233,-0.377714766439706,-0.898595724289126,0.117562082093831,-0.811837532593821,0.039393199317641,-0.229156313050279,-0.225838139644456,-0.756254584253962,0.28115119969962,-0.667557052313951,0.197943767984591,-0.0484872822525768,-0.0518326839296417,-0.526645491586742,0.44475083169135,-0.451677689815452,0.364143068863437,0.992826134924245,0.994328414685257,0.978072626543183,0.998696078383526,0.982254833426278,0.998329959412982,"7","99","9","36","17","46","102"
"RTHA",107,"Red-tailed Hawk","Buteo jamaicensis",122,1,0,0,0,0,NA,NA,NA,NA,NA,NA,1101.2,34.1,0.89794572485678,"Avoider","Neutral","Neutral","Neutral","Neutral","N",NA,NA,-1.0844715883466,-1.064734026072,-1.65797209187885,-0.630356165734349,-1.53917014119905,-0.698439613448047,-0.252614144237003,-0.250984131832604,-0.69496548895668,0.179526794046129,-0.621038978014155,0.109697994944474,-0.311503391470017,-0.311178830175079,-0.732729244053594,0.109604353259223,-0.662548089795168,0.0417533138802844,-0.256335864290049,-0.254339312651078,-0.627424236754016,0.100001583821585,-0.564732774125692,0.0440691487213412,0.122233625940282,0.121623001176661,-0.288921043109275,0.536440396703737,-0.218630670914357,0.467250070206187,0.964671141896718,0.97401146734255,0.880887646010965,0.994660117741463,0.904555051338624,0.99305051011519,"14","4","7","130","97","96","31"
"RUDU",108,"Ruddy Duck","Oxyura jamaicensis",2,0,0,0,1,0,"Diver",NA,NA,NA,NA,NA,608.2,41.9,0.673011667009257,"Neutral","Neutral","Neutral","Neutral","Neutral","N",NA,NA,-0.000459185227618735,0.000900127615287093,-0.987359203902026,1.00477657835582,-0.838038560296958,0.834166777589203,0.108503647429979,0.110828068846502,-0.521003604398413,0.736324276198602,-0.415644678916164,0.629060872648697,-0.41082398151255,-0.409995340018335,-1.06325654620526,0.224232458574237,-0.949502580456,0.120516303892165,0.379324141703454,0.378430589279106,-0.233024664102092,0.978060858823889,-0.132517383599666,0.878162949375905,0.08972597587389,0.0847586517331848,-0.474107076428946,0.684075247015301,-0.388116782270747,0.587248245739869,0.983990802080899,0.99323047691141,0.908774897554987,0.999525776463493,0.939440926435889,0.999263079675194,"108","43","114","115","114","71","93"
"RWBL",109,"Red-winged Blackbird","Agelaius phoeniceus",189,0,0,0,0,0,NA,2,NA,NA,NA,NA,50.8,24,0.693147180559945,"Neutral","Neutral","Negative","Positive","Negative","Y","Less urban-associated","More urban-associated, lower overall occupancy",-0.388347481004239,-0.38655681252646,-0.879712560554664,0.0882740646856605,-0.794186872761776,0.0142173298136741,0.272729515828188,0.271508399039453,-0.166910208317818,0.718433402525577,-0.0998492181622986,0.645794548521232,-0.562111268997738,-0.558234926009585,-1.00342189402661,-0.136867059932512,-0.929347172781166,-0.205784826132903,0.799248059888005,0.795079362966124,0.394105241620997,1.22351033343794,0.459527802513585,1.15361765533777,-0.575660148676698,-0.57777515165271,-0.988677344326733,-0.153209626442083,-0.920442938887622,-0.224134898490351,0.996832639645214,0.997347044682243,0.991462884223643,0.999251117009777,0.992855659871906,0.999077615681227,"70","103","138","77","50","79","121"
"SAPH",110,"Say's Phoebe","Sayornis saya",74,0,0,0,0,0,NA,NA,NA,NA,NA,NA,20.9,25.6,0.325082973391448,"Neutral","Neutral","Neutral","Neutral","Neutral","N",NA,NA,0.0754599102609322,0.0770969365265372,-0.291230255714703,0.428313817591791,-0.228704909866693,0.373644940760195,-0.109172962183409,-0.110147587444117,-0.507493525896657,0.297962802245502,-0.444882267947289,0.229787078851251,-0.263178830326793,-0.261340413744465,-0.629590050345431,0.091299345195657,-0.568642333545806,0.0357449037536226,0.0760261489333442,0.0762061273122666,-0.229620178339376,0.384265953621964,-0.179301089869976,0.333895508684954,-0.033813763678821,-0.0348104756454429,-0.343031100509201,0.28194852536667,-0.289901618647671,0.228605933269095,0.969559026757361,0.976992575582653,0.89831847197498,0.995606262070235,0.919958985730032,0.994207722227172,"115","11","58","42","59","28","39"
"SAVS",111,"Savannah Sparrow","Passerculus sandwichensis",6,0,0,0,0,0,NA,2,NA,NA,NA,NA,20,24.1,1.27985422583367,"Neutral","Neutral","Neutral","Positive","Neutral","Y",NA,"Lower overall occupancy",-0.461315666430954,-0.452455763837973,-1.33793787696412,0.374642454043843,-1.1832971923009,0.242871055076142,0.333771474485229,0.333619941214774,-0.250894706929409,0.929591982264977,-0.157969363036758,0.829194435799838,-0.282093715736242,-0.279040621395889,-0.882273583698027,0.301260734856785,-0.784938956666712,0.205878245505286,0.627016069918048,0.619671690593729,0.123185056225907,1.16727037746437,0.200380071447604,1.07381470322371,-0.145653176037701,-0.146494454847167,-0.70536419301944,0.410762546246405,-0.614650034803063,0.319412056604426,0.955893529576775,0.978600984023656,0.766733836781754,0.998222979021997,0.840665945276878,0.997291850401619,"65","117","135","41","51","126","43"
"SNEG",112,"Snowy Egret","Egretta thula",49,0,0,0,0,0,"Wading Bird",3,NA,NA,NA,NA,371,31.9,1.02965301406457,"Neutral","Neutral","Negative","Neutral","Neutral","Y","Less urban-associated",NA,-0.0310062564815202,-0.0310232240126136,-0.578611338312665,0.508353044269054,-0.485371612296962,0.423725387272091,0.0726392949424999,0.072220297096443,-0.433009683710493,0.580180406150432,-0.347333436939046,0.494285353462407,-0.612330504558555,-0.608907640653859,-1.14059902610461,-0.105866618033259,-1.04879960890342,-0.189511093899551,0.252685750407999,0.252796720693068,-0.152798185258449,0.652097246725,-0.0858922625966359,0.587888463498266,-0.0889285374864423,-0.0952810313166798,-0.471405135495396,0.32744790896178,-0.414907779726218,0.256142494633227,0.997733881153621,0.998263601649075,0.99268539190756,0.999697794950013,0.994070077563274,0.999588156913862,"105","38","95","108","83","115","128"
"SOSP",113,"Song Sparrow","Melospiza melodia",128,0,0,0,0,0,NA,NA,NA,NA,NA,NA,21.9,20.1,1.08889997534522,"Avoider","Neutral","Neutral","Neutral","Negative","Y",NA,"More urban-associated",-0.511384889254531,-0.508943439129828,-0.907587008432611,-0.119966778644529,-0.843655269888998,-0.183960012678928,0.269616683109762,0.268204908715463,-0.134382276104703,0.686665763394396,-0.0697169374990648,0.615630682147236,-0.261984617882522,-0.261723225033662,-0.644104486255614,0.118408826932971,-0.579483827050283,0.0537300699588828,0.125643222636412,0.124614124111619,-0.180029087465773,0.435894199312659,-0.132141335543723,0.384594419383873,-0.395059143612187,-0.396686498413854,-0.719918911940182,-0.057616467215402,-0.66877595020468,-0.114474788232829,0.993789296111477,0.994544974562568,0.984773788301592,0.998255536237164,0.987095260998892,0.997877069283655,"58","100","67","45","26","120","103"
"SPSA",114,"Spotted Sandpiper","Actitis macularius",6,0,0,0,0,1,"Shorebird",3,NA,NA,NA,NA,40.4,47.5,0.500402423538188,"Avoider","Neutral","Neutral","Neutral","Neutral","N",NA,NA,-0.785033805785395,-0.77353031436548,-1.67648871153612,0.0379356918262609,-1.52471323958036,-0.0851534622401764,0.236251660355905,0.23476331883097,-0.358487965324614,0.835284568414944,-0.260635973529949,0.735252669628059,-0.17167546796416,-0.172217853163734,-0.763954465485125,0.413320391405965,-0.662747849251557,0.316410101337928,0.319452627367838,0.314655011635856,-0.215432018398639,0.881302356163252,-0.131184343542382,0.780512106102926,-0.149327527105707,-0.145658381525266,-0.711776640466748,0.396517663841516,-0.615367137231618,0.307064703137243,0.995348981448012,0.998271812308335,0.974634482272184,0.999851963768174,0.983675832220223,0.999780493180693,"35","89","107","69","119","53","129"
"SPTO",115,"Spotted Towhee","Pipilo maculatus",4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,39.3,13.7,1.02965301406457,"Avoider","Neutral","Neutral","Neutral","Neutral","N",NA,NA,-0.839765619601895,-0.819806751915635,-1.855357397887,0.0850247791988913,-1.6812651890859,-0.0566120768826483,-0.0674522381096632,-0.0677086667700151,-0.677068351030363,0.535665552258848,-0.57843881026719,0.44024999188106,-0.0752546396436713,-0.0793968437349679,-0.666585549953811,0.532147657727327,-0.567552209382544,0.431705179008485,-0.0208460382591233,-0.0173382802182391,-0.609484573746998,0.554795117755744,-0.513724405916366,0.461876343543932,-0.120632304285414,-0.124396266543301,-0.662681505970646,0.447243248941132,-0.575293631301278,0.354004529818048,0.992865995889244,0.996681468016725,0.963505264976016,0.999725239078563,0.975142267922223,0.99957774640631,"29","15","29","66","8","112","119"
"SSHA",116,"Sharp-shinned Hawk","Accipiter striatus",8,1,0,0,0,0,NA,NA,NA,"PR",NA,NA,130.6,30.7,0,"Avoider","Neutral","Neutral","Neutral","Neutral","N",NA,NA,-0.722120986098132,-0.706458465648054,-1.54241798036836,0.0181713826995623,-1.3938501684748,-0.094710627914773,0.179003169042876,0.177880690791168,-0.3974485861586,0.762640906421587,-0.303993969118383,0.663610365652196,-0.226367879033352,-0.225798674990262,-0.817975010908285,0.356162996315238,-0.719837738703351,0.260079187026616,0.273775174661323,0.272222881255425,-0.234607520974846,0.799311756647378,-0.154037400353143,0.71170771205193,-0.209170062750451,-0.209458459195848,-0.708208730057756,0.289349200096548,-0.626115759898499,0.208831842788046,0.931969818911217,0.965118469446146,0.659001723890693,0.997930692594334,0.748802559169965,0.996522030473443,"45","72","101","92","80","16","14"
"TOWA",117,"Townsend's Warbler","Setophaga townsendi",5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,8.8,27.8,0,"Neutral","Neutral","Neutral","Neutral","Neutral","N",NA,NA,0.0746317771467257,0.0679610374302214,-0.721553973883517,0.913349042195064,-0.592741487480357,0.764189966727257,0.343713504234949,0.339790152610094,-0.252147950325943,0.955720346785525,-0.151319015389331,0.854044758801481,-0.063058242173358,-0.0645856208745442,-0.652208151771085,0.525071707613577,-0.555950036970103,0.431643846686655,0.0513972412066101,0.052715745557976,-0.511998975124191,0.61201005423742,-0.414965840232759,0.516594450477968,-0.0962148904992765,-0.0941857999580812,-0.653864569747506,0.448674370830467,-0.556117803887412,0.359362854460524,0.939057895846803,0.974797325510482,0.641177204389779,0.999088302807325,0.750133729369777,0.998263945507714,"113","121","54","14","71","15","33"
"TUVU",118,"Turkey Vulture","Cathartes aura",131,1,0,0,0,0,NA,NA,NA,NA,NA,NA,1518.2,26.9,0,"Avoider","Negative","Neutral","Neutral","Neutral","Y","Lower overall occupancy",NA,-1.6481768422604,-1.63030660048883,-2.29250959599167,-1.11422772819701,-2.16820338006973,-1.19382446699231,-0.452831876195692,-0.448701502763947,-0.91520652774836,-0.0102188628384025,-0.838771239806706,-0.0798620670826151,-0.371631067595373,-0.3740099505067,-0.81208082113308,0.0824773989109045,-0.740779702536868,0.00624475422478563,0.286684287550457,0.279536077767092,-0.129465823414162,0.743722479549298,-0.0682459018438773,0.668405618364332,-0.106865530751138,-0.104484224139619,-0.575111065154716,0.348966989164672,-0.497029568520717,0.276693367205407,0.963116190987344,0.973892470287968,0.865675738047275,0.994491880727542,0.89753331184662,0.992952927484534,"2","1","103","134","66","13","30"
"VEFL",119,"Vermilion Flycatcher","Pyrocephalus rubinus",9,0,0,0,0,0,NA,NA,NA,NA,NA,NA,14.4,22.4,0,"Avoider","Neutral","Neutral","Neutral","Negative","Y",NA,"More urban-associated",-1.04228483520669,-1.02805405357643,-2.00102395628448,-0.165818987199769,-1.83016414204491,-0.300881901216412,0.185591599902886,0.182702512911362,-0.409650395060331,0.788774620796355,-0.306243011398401,0.684377000729038,-0.249755383720975,-0.245664251380533,-0.858967554319662,0.328368489214711,-0.749718984097316,0.236748898559355,0.227237647945035,0.225485804169159,-0.285532060405695,0.7435226919362,-0.200426735652709,0.658590482508624,-0.4346864897484,-0.434056629347633,-0.956018580307943,0.0813042112770712,-0.870544432593618,-0.00565737807773087,0.98533386236448,0.993301217673408,0.920544401191801,0.999502665332172,0.945295423204116,0.999231642871792,"16","73","87","31","39","7","94"
"VERD",120,"Verdin","Auriparus flaviceps",917,0,0,0,0,0,NA,2,NA,NA,NA,NA,6.8,14.4,0.940447988655326,"Neutral","Neutral","Neutral","Negative","Neutral","Y",NA,"Higher overall occupancy",0.15438098065273,0.154653507815157,-0.110995010704395,0.420998556994296,-0.0664858051338754,0.376737992126425,-0.0353444013906712,-0.034156296878815,-0.360374784388507,0.281111651369636,-0.307461468743769,0.231664728556077,-0.186714878489942,-0.186396479213458,-0.434365850003311,0.0541156012764134,-0.392262519140188,0.0166443578004717,-0.201442934615828,-0.199977727040049,-0.436914403930766,0.0240817657029752,-0.397397175694045,-0.0113926724216701,0.10485312633783,0.105716413242819,-0.124029276421925,0.327952789677342,-0.0854007429815,0.291750417892057,0.962468669281501,0.964101263707409,0.932314877127638,0.982981563608156,0.93857094604794,0.980590288082282,"123","22","13","8","11","101","12"
